LocomotionID,PrimateID,LMTypeCd,Checked,PctOfTime,CitationID,Comment,OrigIDPhysical,AuthorAddStamp,AuthorEditStamp,AuthorReviewStamp,AuthorIsDupeStamp,AdminReviewStamp
1435,542,QUAD,-1,,10941,,150,,,,,
1436,542,VERT,-1,,10941,,150,,,,,
1437,543,CLIM,-1,,10944,,3011,,,,,
1438,543,LEAP,-1,,10944,,3011,,,,,
1439,543,QUAD,-1,,,,3011,,,,,
1440,543,VERT,-1,,,,3011,,,,,
1441,544,BIPE,-1,,10953,,5290,,,,,
1442,544,CLIM,-1,,10953,,5290,,,,,
1443,544,LEAP,-1,,10953,,5290,,,,,
1444,544,QUAD,-1,,10952,,5290,,,,,
1445,544,VERT,-1,,10953,,5290,,,,,
1446,544,BIPE,-1,,10957,,5458,,,,,
1447,544,CLIM,-1,,10957,,5458,,,,,
1448,544,LEAP,-1,,10957,,5458,,,,,
1449,545,CLIM,-1,,10961,,3442,,,,,
1450,545,LEAP,-1,,10961,,3442,,,,,
1451,545,QUAD,-1,,,,3442,,,,,
1452,545,VERT,-1,,,,3442,,,,,
1453,545,CLIM,-1,,10962,,3443,,,,,
1454,545,LEAP,-1,,10962,,3443,,,,,
1455,545,CLIM,-1,,10964,,3444,,,,,
1456,545,LEAP,-1,,10964,,3444,,,,,
1457,546,BRAC,-1,2.1,10978,,162,,,4/18/2009,,
1458,546,CLIM,-1,18.2,10978,,162,,,4/18/2009,,
1459,546,LEAP,-1,45,10978,,162,,,4/18/2009,,
1460,546,QUAD,-1,97.9,10978,,162,,,4/18/2009,,
1461,546,SUSP,-1,2.1,10978,,162,,,4/18/2009,,
1462,546,VERT,-1,71.9,10978,,162,,,4/18/2009,,
1463,547,BRAC,-1,,,,3258,,,6/5/2009,,
1464,547,LEAP,-1,,,,3258,,,6/5/2009,,
1465,547,QUAD,-1,,,,3258,,,6/5/2009,,
1466,547,SUSP,-1,,,,3258,,,6/5/2009,,
1467,547,BRAC,-1,,11012,,3259,,,6/5/2009,,
1468,547,LEAP,-1,,11012,,3259,,,6/5/2009,,
1469,547,QUAD,-1,,11012,,3259,,,6/5/2009,,
1470,547,SUSP,-1,,11012,,3259,,,6/5/2009,,
1471,547,QUAD,-1,,11012,,3260,,,6/5/2009,,
1472,547,SUSP,-1,,11012,,3260,,,6/5/2009,,
1473,548,BRAC,-1,,11029,,2578,,,,,
1474,548,CLIM,-1,,11029,,2578,,,,,
1475,548,LEAP,-1,,11029,,2578,,,,,
1476,548,QUAD,-1,,11029,,2578,,,,,
1477,548,SUSP,-1,,11029,,2578,,,,,
1478,548,VERT,-1,,11029,,2578,,,,,
1479,548,BRAC,-1,,11029,,2582,,,,,
1480,548,CLIM,-1,,11029,,2582,,,,,
1481,548,LEAP,-1,,11029,,2582,,,,,
1482,548,QUAD,-1,,11029,,2582,,,,,
1483,548,SUSP,-1,,11029,,2582,,,,,
1484,548,VERT,-1,,11029,,2582,,,,,
1485,549,CLIM,-1,20,11057,,3335,,,5/30/2009,,
1486,549,LEAP,-1,8,11057,,3335,,,5/30/2009,,
1487,549,QUAD,-1,50.3,11057,,3335,,,5/30/2009,,
1488,549,VERT,-1,,11057,,3335,,,5/30/2009,,
1489,549,CLIM,-1,20,11057,,3345,,,5/30/2009,,
1490,549,LEAP,-1,8,11057,,3345,,,5/30/2009,,
1491,549,QUAD,-1,67.3,11057,,3345,,,5/30/2009,,
1492,549,VERT,-1,,11057,,3345,,,5/30/2009,,
1493,550,CLIM,-1,,11105,,3326,,,6/5/2009,,
1494,550,LEAP,-1,,11105,,3326,,,6/5/2009,,
1495,550,QUAD,-1,,11105,,3326,,,6/5/2009,,
1496,550,VERT,-1,,11105,,3326,,,6/5/2009,,
1497,551,CLIM,-1,,11114,,3310,,,5/28/2009,,
1498,551,LEAP,-1,,11114,,3310,,,5/28/2009,,
1499,551,QUAD,-1,,11114,,3310,,,5/28/2009,,
1500,551,SUSP,-1,,11114,,3310,,,5/28/2009,,
1501,551,VERT,-1,,11114,,3310,,,5/28/2009,,
1502,552,CLIM,-1,,,,6425,,,,,
1503,552,QUAD,-1,,,,6425,,,,,
1504,553,BRAC,-1,,11140,restricted to two and a half arm spans.,5886,,,,,
1505,553,CLIM,-1,,,,5886,,,,,
1506,553,LEAP,-1,,11140,,5886,,,,,
1507,553,QUAD,-1,,11140,,5886,,,,,
1508,554,CLIM,-1,,,,5903,,,,,
1509,554,LEAP,-1,,,,5903,,,,,
1510,554,QUAD,-1,,,,5903,,,,,
1511,555,CLIM,-1,,,,5836,,,6/17/2009,,
1512,555,QUAD,-1,,,,5836,,,6/17/2009,,
1513,556,CLIM,-1,,,,4963,,,,,
1514,556,LEAP,-1,,,,4963,,,,,
1515,557,CLIM,-1,,,,6027,,,,,
1516,557,LEAP,-1,,,,6027,,,,,
1517,557,QUAD,-1,,,,6027,,,,,
1518,558,CLIM,-1,,,,6031,,,,,
1519,558,LEAP,-1,,,,6031,,,,,
1520,558,QUAD,-1,,,,6031,,,,,
1521,559,CLIM,-1,,11198,,4070,,,,,
1522,559,LEAP,-1,,11198,,4070,,,,,
1523,559,QUAD,-1,,11198,,4070,,,,,
1524,560,CLIM,-1,,30755,,4967,,1/18/2019,,,
1525,560,LEAP,-1,,30755,,4967,,1/18/2019,,,
1526,561,CLIM,-1,,,,5898,,,10/12/2009,,
1527,561,LEAP,-1,,,,5898,,,10/12/2009,,
1528,561,QUAD,-1,,,,5898,,,10/12/2009,,
1529,562,CLIM,-1,,,,5538,,,,,
1530,562,LEAP,-1,,,,5538,,,,,
1531,562,QUAD,-1,,,,5538,,,,,
1532,564,CLIM,-1,,,,5870,,,,,
1533,564,LEAP,-1,,,,5870,,,,,
1534,564,QUAD,-1,,,,5870,,,,,
1535,565,CLIM,-1,,,,5878,,,,,
1536,565,LEAP,-1,,,,5878,,,,,
1537,565,QUAD,-1,,,,5878,,,,,
1538,566,CLIM,-1,,,,5874,,,,,
1539,566,LEAP,-1,,,,5874,,,,,
1540,566,QUAD,-1,,,,5874,,,,,
1541,567,CLIM,-1,,,,5542,,,,,
1542,567,LEAP,-1,,,,5542,,,,,
1543,567,QUAD,-1,,,,5542,,,,,
1544,568,CLIM,-1,,11320,,1431,,5/19/2009,5/19/2009,,
1546,568,QUAD,-1,,11320,,1431,,5/19/2009,5/19/2009,,
1549,568,LEAP,-1,,11320,,3860,,2/24/2014,5/19/2009,,
1552,569,CLIM,-1,,11350,,4939,,,,,
1553,569,LEAP,-1,,11350,,4939,,,,,
1554,570,CLIM,-1,,,,4947,,,,,
1555,570,LEAP,-1,,,,4947,,,,,
1556,571,CLIM,-1,,,,5154,,,4/21/2009,,
1557,571,QUAD,-1,,11366,,5154,,,4/21/2009,,
1558,571,QUAD,-1,,11367,,5155,,,4/21/2009,,
1559,574,CLIM,-1,22.3,11450,,1464,,,,,
1560,574,LEAP,-1,10.2,11450,,1464,,,,,
1561,574,QUAD,-1,58.8,11450,,1464,,,,,
1562,574,SUSP,-1,0.8,11450,,1464,,,,,
1563,574,VERT,-1,6.5,11450,,1464,,,,,
1564,575,CLIM,-1,,11483,,4959,,,,,
1565,575,LEAP,-1,,11483,,4959,,,,,
1566,576,CLIM,-1,,,,5122,,,,,
1567,576,LEAP,-1,,,,5122,,,,,
1568,576,QUAD,-1,,,,5122,,,,,
1569,578,CLIM,-1,,,,668,,,4/11/2013,,
1570,578,QUAD,-1,,,,668,,,4/11/2013,,
1571,579,CLIM,-1,,,,5118,,,5/28/2009,,
1572,579,LEAP,-1,,,,5118,,,5/28/2009,,
1573,579,QUAD,-1,,,,5118,,,5/28/2009,,
1574,580,CLIM,-1,,,,5114,,,5/28/2009,,
1575,580,LEAP,-1,,,,5114,,,5/28/2009,,
1576,580,QUAD,-1,,,,5114,,,5/28/2009,,
1577,582,CLIM,-1,,11535,,4464,,,,,
1578,582,LEAP,-1,,11535,,4464,,,,,
1579,582,QUAD,-1,,11535,,4464,,,,,
1580,583,CLIM,-1,,11546,,4468,,,,,
1581,583,LEAP,-1,,11546,,4468,,,,,
1582,583,QUAD,-1,,11546,,4468,,,,,
1583,585,BRAC,-1,,11560,"in both wild and captive  situations depending on supports,",3459,,,6/1/2009,,
1584,585,CLIM,-1,,11560,from level to level in canopy,3459,,,6/1/2009,,
1585,585,LEAP,-1,,11560,from level to level in canopy,3459,,,6/1/2009,,
1586,585,QUAD,-1,,11560,most time in quad when moving in canopy upper story,3459,,6/3/2009,6/1/2009,,
1587,585,SUSP,-1,,11560,when threatening,3459,,,6/1/2009,,
1588,585,BRAC,-1,,11563,"in both wild and captive situations depending on supports,",3460,,6/3/2009,6/1/2009,,
1589,585,CLIM,-1,,11563,,3460,,6/3/2009,6/1/2009,,
1591,585,QUAD,-1,,11563,,3460,,6/3/2009,6/1/2009,,
1592,585,SUSP,-1,,11563,,3460,,6/3/2009,6/1/2009,,
1593,585,BRAC,-1,,11573,"in both wild and captive situations depending on supports,",3461,,6/3/2009,6/1/2009,,
1594,585,CLIM,-1,,11573,,3461,,6/3/2009,6/1/2009,,
1595,585,LEAP,-1,,11573,,3461,,6/3/2009,6/1/2009,,
1596,585,QUAD,-1,,11573,,3461,,6/3/2009,6/1/2009,,
1597,585,SUSP,-1,,11573,,3461,,6/3/2009,6/1/2009,,
1598,585,BRAC,-1,,11574,"in both wild and captive situations depending on supports,",3462,,6/3/2009,6/1/2009,,
1599,585,CLIM,-1,,11574,,3462,,6/3/2009,6/1/2009,,
1600,585,LEAP,-1,,11574,,3462,,6/3/2009,6/1/2009,,
1601,585,QUAD,-1,,11574,,3462,,6/3/2009,6/1/2009,,
1602,585,SUSP,-1,,11574,,3462,,6/3/2009,6/1/2009,,
1603,585,BRAC,-1,,11575,"in both wild and captive situations depending on supports,",3463,,6/3/2009,6/3/2009,,
1604,585,CLIM,-1,,11575,,3463,,6/3/2009,6/1/2009,,
1605,585,LEAP,-1,,11575,,3463,,6/3/2009,6/1/2009,,
1606,585,QUAD,-1,,11575,,3463,,6/3/2009,6/1/2009,,
1607,585,SUSP,-1,,11575,,3463,,6/3/2009,6/1/2009,,
1608,585,BRAC,-1,,11576,"in both wild and captive situations depending on supports,",3464,,6/3/2009,6/1/2009,,
1609,585,CLIM,-1,,11576,,3464,,6/3/2009,6/1/2009,,
1610,585,LEAP,-1,,11576,,3464,,6/3/2009,6/1/2009,,
1611,585,QUAD,-1,,11576,,3464,,6/3/2009,6/1/2009,,
1612,585,SUSP,-1,,11576,,3464,,6/3/2009,6/1/2009,,
1613,586,BRAC,-1,,11608,,2898,,,6/1/2009,,
1614,586,CLIM,-1,,11608,,2898,,,6/1/2009,,
1615,586,LEAP,-1,,11608,,2898,,,6/1/2009,,
1616,586,QUAD,-1,,11608,,2898,,,6/1/2009,,
1617,586,SUSP,-1,,11608,,2898,,,6/1/2009,,
1618,586,BRAC,-1,,11611,,2899,,,6/1/2009,,
1619,586,CLIM,-1,,11611,,2899,,,6/1/2009,,
1620,586,LEAP,-1,,11611,,2899,,,6/1/2009,,
1621,586,QUAD,-1,,11611,,2899,,,6/1/2009,,
1622,586,SUSP,-1,,11611,,2899,,,6/1/2009,,
1623,586,BRAC,-1,,11612,,2900,,,6/1/2009,,
1624,586,CLIM,-1,,11612,,2900,,,6/1/2009,,
1625,586,LEAP,-1,,11612,,2900,,,6/1/2009,,
1626,586,QUAD,-1,,11612,,2900,,,6/1/2009,,
1627,586,SUSP,-1,,11612,,2900,,,6/1/2009,,
1628,586,BRAC,-1,,11608,,2902,,,6/1/2009,,
1629,586,CLIM,-1,,11608,,2902,,,6/1/2009,,
1630,586,LEAP,-1,,11608,,2902,,,6/1/2009,,
1631,586,QUAD,-1,,11608,,2902,,,6/1/2009,,
1632,586,SUSP,-1,,11608,,2902,,,6/1/2009,,
1633,586,BRAC,-1,,11611,,2903,,,6/1/2009,,
1634,586,CLIM,-1,,11611,,2903,,,6/1/2009,,
1635,586,LEAP,-1,,11611,,2903,,,6/1/2009,,
1636,586,QUAD,-1,,11611,,2903,,,6/1/2009,,
1637,586,SUSP,-1,,11611,,2903,,,6/1/2009,,
1638,586,BRAC,-1,,11612,,2904,,,6/1/2009,,
1639,586,CLIM,-1,,11612,,2904,,,6/1/2009,,
1640,586,LEAP,-1,,11612,,2904,,,6/1/2009,,
1641,586,QUAD,-1,,11612,,2904,,,6/1/2009,,
1642,586,SUSP,-1,,11612,,2904,,,6/1/2009,,
1643,586,BRAC,-1,,11608,,2906,,,6/1/2009,,
1644,586,CLIM,-1,,11608,,2906,,,6/1/2009,,
1645,586,LEAP,-1,,11608,,2906,,,6/1/2009,,
1646,586,QUAD,-1,,11608,,2906,,,6/1/2009,,
1647,586,SUSP,-1,,11608,,2906,,,6/1/2009,,
1648,586,BRAC,-1,,11611,,2907,,,6/1/2009,,
1649,586,CLIM,-1,,11611,,2907,,,6/1/2009,,
1650,586,LEAP,-1,,11611,,2907,,,6/1/2009,,
1651,586,QUAD,-1,,11611,,2907,,,6/1/2009,,
1652,586,SUSP,-1,,11611,,2907,,,6/1/2009,,
1653,586,BRAC,-1,,11612,,2908,,,6/1/2009,,
1654,586,CLIM,-1,,11612,,2908,,,6/1/2009,,
1655,586,LEAP,-1,,11612,,2908,,,6/1/2009,,
1656,586,QUAD,-1,,11612,,2908,,,6/1/2009,,
1657,586,SUSP,-1,,11612,,2908,,,6/1/2009,,
1658,587,BRAC,-1,,11632,,2893,,,6/1/2009,,
1659,587,CLIM,-1,,11632,,2893,,,6/1/2009,,
1660,587,LEAP,-1,,11632,,2893,,,6/1/2009,,
1661,587,QUAD,-1,,11632,,2893,,,6/1/2009,,
1662,587,SUSP,-1,,11632,,2893,,,6/1/2009,,
1663,587,BRAC,-1,,11633,,2894,,,6/1/2009,,
1664,587,CLIM,-1,,11633,,2894,,,6/1/2009,,
1665,587,LEAP,-1,,11633,,2894,,,6/1/2009,,
1666,587,QUAD,-1,,11633,,2894,,,6/1/2009,,
1667,587,SUSP,-1,,11633,,2894,,,6/1/2009,,
1668,588,CLIM,-1,,,,1163,,,,,
1669,588,LEAP,-1,,,,1163,,,,,
1670,588,QUAD,-1,,,,1163,,,,,
1671,589,BIPE,-1,,11673,,457,,,,,
1672,589,CLIM,-1,,11673,,457,,,,,
1673,589,LEAP,-1,,11673,,457,,,,,
1674,589,QUAD,-1,,11673,,457,,,,,
1675,589,SUSP,-1,,11673,,457,,,,,
1676,590,CLIM,-1,,11676,,1108,,,6/23/2009,,
1677,590,LEAP,-1,,11676,,1108,,,6/23/2009,,
1678,590,QUAD,-1,,11676,,1108,,,6/23/2009,,
1679,590,VERT,-1,,11676,,1108,,,6/23/2009,,
1680,591,CLIM,-1,,11707,,2968,,4/14/2009,5/5/2009,,
1681,591,LEAP,-1,,11713,,2968,,4/14/2009,5/5/2009,,
1682,591,QUAD,-1,,11713,,2968,,4/14/2009,5/5/2009,,
1683,591,SUSP,-1,,11717,,2968,,4/14/2009,5/5/2009,,
1684,592,BIPE,0,,,"Never seen in this species, but observed in related R. roxellana",3192,,,6/7/2009,,
1685,592,BRAC,-1,,,Seldom,3192,,,6/8/2009,,
1686,592,CLIM,-1,,,,3192,,,6/8/2009,,
1687,592,LEAP,-1,,,"Common. Typical colobine ""suicidal leaping""",3192,,,6/8/2009,,
1688,592,QUAD,-1,,,Most common,3192,,,6/8/2009,,
1689,592,VERT,-1,,,,3192,,,6/8/2009,,
1690,593,BIPE,-1,2,21302,,2910,,5/23/2009,1/27/2014,,
1691,593,BRAC,-1,2,11756,,2910,,,1/27/2014,,
1692,593,CLIM,-1,2,11756,,2910,,,1/27/2014,,
1693,593,LEAP,-1,2,11756,,2910,,,1/27/2014,,
1694,593,QUAD,-1,2,11756,,2910,,,1/27/2014,,
1695,593,SUSP,-1,2,11756,,2910,,,1/27/2014,,
1696,593,VERT,-1,2,11756,,2910,,,1/27/2014,,
1697,593,BRAC,-1,,11757,,2911,,,1/27/2014,,
1698,593,CLIM,-1,,11757,,2911,,,1/27/2014,,
1699,593,LEAP,-1,,11757,,2911,,,1/27/2014,,
1700,593,QUAD,-1,,11757,,2911,,,1/27/2014,,
1701,593,SUSP,-1,,11757,,2911,,,1/27/2014,,
1702,593,VERT,-1,,11757,,2911,,,1/27/2014,,
1703,594,BIPE,-1,,11798,rare,956,,,5/31/2009,,
1704,594,BRAC,-1,,11798,"rare, partial or assisted brachiation - not full",956,,,5/31/2009,,
1705,594,CLIM,-1,,11798,,956,,,5/31/2009,,
1706,594,LEAP,-1,,11797,,956,,,5/31/2009,,
1707,594,QUAD,-1,,11797,,956,,,5/31/2009,,
1708,594,SUSP,-1,,11809,,956,,,5/31/2009,,
1709,594,BIPE,-1,,11809,rare,957,,,5/31/2009,,
419,151,VERT,-1,,3088,,2763,,,6/9/2009,,
420,152,QUAD,-1,,,,2775,,,5/18/2009,,
421,153,CLIM,-1,,3113,,2648,,,5/25/2009,,
422,153,QUAD,-1,,3113,,2648,,,5/25/2009,,
423,153,VERT,-1,,3113,,2648,,,5/25/2009,,
424,155,QUAD,-1,,3119,,3823,,,,,
425,155,VERT,-1,,23166,,3823,,5/22/2010,,,
426,156,QUAD,-1,,3136,,2241,,,5/29/2009,,
427,156,VERT,-1,66.8,3137,,2241,,,5/29/2009,,
428,157,QUAD,-1,,3160,,2564,,,5/29/2009,,
429,158,CLIM,-1,,3190,,5841,,,7/3/2009,,
430,158,LEAP,-1,,3190,,5841,,,7/3/2009,,
431,158,QUAD,-1,,3190,,5841,,,7/3/2009,,
432,159,CLIM,-1,,3215,This form of locomotion is cited for the genus,4790,,5/19/2009,5/19/2009,,
433,159,LEAP,-1,,3215,This form of locomotion is cited for the genus ,4790,,5/19/2009,5/19/2009,,
434,159,QUAD,-1,,3215,This form of locomotion is cited for the genus ,4790,,5/19/2009,5/19/2009,,
435,159,VERT,-1,,3215,This form of locomotion is cited for the genus ,4790,,5/19/2009,5/19/2009,,
436,160,CLIM,-1,,3262,,4347,,,7/21/2010,,
437,160,LEAP,-1,,3262,,4347,,,7/21/2010,,
438,160,VERT,-1,,3262,,4347,,,7/21/2010,,
439,161,CLIM,-1,56.02,3268,,4343,,,,,
440,161,LEAP,-1,,30623,,4343,,6/20/2018,,,
441,161,VERT,-1,,30623,,4343,,6/20/2018,,,
442,162,LEAP,-1,26,3284,,3002,,7/4/2009,,,
443,162,QUAD,-1,32,3284,,3002,,7/4/2009,7/4/2009,,
444,162,VERT,-1,,3284,,3002,,,7/4/2009,,
445,163,QUAD,-1,,3309,,2978,,,7/4/2009,,
446,163,VERT,-1,,3309,,2978,,,7/4/2009,,
447,165,CLIM,-1,,3329,,4712,,,5/25/2009,,
448,165,LEAP,-1,,3329,,4712,,,5/25/2009,,
449,165,QUAD,-1,,3329,,4712,,,5/25/2009,,
450,165,VERT,-1,,3329,,4712,,,5/25/2009,,
451,166,LEAP,-1,,3340,,4716,,,7/9/2009,,
452,166,QUAD,-1,,3340,,4716,,,5/25/2009,,
453,168,CLIM,-1,12.4,3353,,4680,,,7/7/2009,,
454,168,LEAP,-1,32.5,3353,,4680,,,5/23/2009,,
455,168,QUAD,-1,47.6,3353,,4680,,,5/23/2009,,
456,168,SUSP,-1,,3353,,4680,,,5/23/2009,,
457,168,VERT,-1,6.3,3353,Includes vertical clinging and scansorial locomotion.,4680,,7/7/2009,5/23/2009,,
458,174,CLIM,-1,6,3402,,4688,,,5/23/2009,,
459,174,LEAP,-1,31,3402,,4688,,,5/23/2009,,
460,174,QUAD,-1,54,3402,,4688,,,5/23/2009,,
461,174,SUSP,-1,1,3402,Less than 1%,4688,,7/7/2009,5/23/2009,,
462,174,VERT,-1,7.9,3402,,4688,,,5/23/2009,,
463,180,CLIM,-1,10.8,3450,,4700,,,7/8/2009,,
464,180,LEAP,-1,30.9,3450,,4700,,,5/24/2009,,
465,180,QUAD,-1,51.6,3450,,4700,,,5/24/2009,,
466,180,SUSP,-1,12,3450,,4700,,,5/24/2009,,
467,180,VERT,-1,4.3,3450,Includes scansorial locomotion and vertical clinging.,4700,,7/8/2009,5/24/2009,,
468,182,CLIM,-1,,,,4696,,,7/9/2009,,
469,182,LEAP,-1,,,,4696,,,5/24/2009,,
470,182,QUAD,-1,,,,4696,,,5/24/2009,,
471,182,VERT,-1,,,,4696,,,5/24/2009,,
472,183,CLIM,-1,8,3484,,4616,,,7/8/2009,,
473,183,LEAP,-1,36,3484,,4616,,,5/24/2009,,
474,183,QUAD,-1,50,3484,,4616,,,5/24/2009,,
475,183,SUSP,-1,1,3484,Less than 1%,4616,,7/8/2009,5/24/2009,,
476,183,VERT,-1,7,3484,Includes scansorial locomotion.,4616,,7/8/2009,5/24/2009,,
477,188,QUAD,-1,,3525,,4579,,,6/5/2009,,
478,188,VERT,-1,,3525,,4579,,,6/5/2009,,
479,191,CLIM,-1,,3562,,2807,,,5/27/2009,,
480,191,LEAP,-1,,3587,,2807,,,5/27/2009,,
481,191,QUAD,-1,,3562,,2807,,,5/27/2009,,
482,191,VERT,-1,,3587,,2807,,,5/27/2009,,
483,191,QUAD,-1,,3598,,2808,,,5/27/2009,,
484,192,CLIM,-1,5.1,3620,,4591,,,5/23/2009,,
485,192,LEAP,-1,40.8,3620,,4591,,,5/23/2009,,
486,192,QUAD,-1,42.7,3620,,4591,,,5/23/2009,,
487,192,SUSP,-1,2,3620,,4591,,,5/23/2009,,
488,192,VERT,-1,1.7,3620,,4591,,,5/23/2009,,
489,193,QUAD,-1,,3639,,4628,,,7/4/2009,,
490,193,SUSP,-1,,3639,,4628,,,7/4/2009,,
491,193,VERT,-1,,3639,,4628,,,7/4/2009,,
492,194,QUAD,-1,,3653,,4599,,,6/5/2009,,
493,194,VERT,-1,,3653,,4599,,,6/5/2009,,
494,195,CLIM,-1,14,3672,,2237,,4/9/2009,4/9/2009,,
495,195,LEAP,-1,6,3672,,2237,,,4/9/2009,,
496,195,QUAD,-1,35,3672,,2237,,,4/9/2009,,
497,195,VERT,-1,45,3672,,2237,,,4/9/2009,,
498,197,QUAD,-1,,,,5623,,,,,
499,201,QUAD,-1,100,,,2279,,,5/9/2009,,
500,202,CLIM,-1,,3731,,4149,,,6/9/2009,,
501,202,LEAP,-1,,3731,,4149,,,11/10/2010,,
502,202,QUAD,-1,,3731,,4149,,,11/10/2010,,
503,205,CLIM,-1,,3769,,5001,,,,,
504,205,LEAP,-1,,3769,,5001,,,,,
505,205,QUAD,-1,,3769,,5001,,,,,
506,206,BIPE,-1,2.1,3790,,1426,,,5/30/2009,,
507,206,CLIM,-1,5,3771,,1426,,,5/30/2009,,
508,206,LEAP,-1,10,3771,,1426,,,5/30/2009,,
509,206,QUAD,-1,85,3771,,1426,,,5/30/2009,,
510,206,SUSP,0,0,3790,,1426,,,5/30/2009,,
511,206,CLIM,-1,,3785,,5294,,,5/30/2009,,
512,206,LEAP,-1,,3785,,5294,,,5/30/2009,,
513,206,QUAD,-1,,3785,,5294,,,5/30/2009,,
514,206,SUSP,-1,,3785,by the tail when feeding,5294,,,5/30/2009,,
515,207,CLIM,-1,,21498,,4798,,5/30/2009,5/25/2009,,
516,207,LEAP,-1,,21498,,4798,,5/30/2009,5/30/2009,,
517,207,QUAD,-1,,21498,,4798,,5/30/2009,5/30/2009,,
518,208,CLIM,-1,,3835,,4779,,5/30/2009,5/30/2009,,
519,208,LEAP,-1,,3835,,4779,,5/30/2009,5/30/2009,,
520,208,QUAD,-1,,3835,,4779,,5/30/2009,5/30/2009,,
522,209,CLIM,-1,,,,5475,,,,,
523,209,LEAP,-1,,,,5475,,,,,
524,209,QUAD,-1,,,,5475,,,,,
525,210,LEAP,-1,,3851,,4760,,,5/30/2009,,
526,210,QUAD,-1,,3851,,4760,,,5/30/2009,,
527,215,BIPE,-1,,3875,incidental,3019,,,5/18/2009,,
528,215,CLIM,-1,,3874,,3019,,,5/18/2009,,
529,215,LEAP,-1,,3874,,3019,,5/31/2009,5/18/2009,,
530,215,QUAD,-1,,3895,,3019,,,5/18/2009,,
531,216,CLIM,-1,,3906,,3451,,,5/3/2009,,
532,216,LEAP,-1,,3906,,3451,,,5/3/2009,,
533,216,QUAD,-1,,3906,,3451,,,5/3/2009,,
534,216,SUSP,-1,,3906,,3451,,,5/3/2009,,
535,218,BIPE,-1,,3931,,4141,,,,,
536,218,CLIM,-1,,3931,,4141,,,,,
537,218,QUAD,-1,,3931,,4141,,,,,
538,220,CLIM,-1,,3949,,3103,,,7/4/2009,,
539,220,LEAP,-1,,3949,,3103,,,7/4/2009,,
540,220,QUAD,-1,,3949,,3103,,,7/4/2009,,
541,221,CLIM,-1,,3968,,3107,,,7/4/2009,,
542,221,LEAP,-1,,3968,,3107,,,7/4/2009,,
543,221,QUAD,-1,,3968,,3107,,,7/4/2009,,
544,229,QUAD,-1,,30528,,3111,,2/12/2018,5/22/2009,,
549,232,CLIM,-1,,23161,,2594,,5/22/2010,,,
550,232,LEAP,-1,,23161,,2594,,5/22/2010,,,
555,232,QUAD,-1,,23161,,2598,,5/22/2010,,,
556,232,SUSP,-1,,23161,,2598,,5/22/2010,,,
557,233,CLIM,-1,,23159,,3702,,5/22/2010,,,
559,233,QUAD,-1,,23159,,3702,,5/22/2010,,,
560,233,SUSP,-1,,23159,,3702,,5/22/2010,,,
562,233,LEAP,-1,,23159,,3706,,5/22/2010,,,
565,234,CLIM,-1,,4136,,3782,,2/17/2018,,,
566,234,LEAP,-1,,,,3782,,,,,
567,234,QUAD,-1,,4136,,3782,,2/17/2018,,,
568,234,SUSP,-1,,,,3782,,,,,
569,234,CLIM,-1,,,,3786,,,,,
570,234,LEAP,-1,,4136,,3786,,2/17/2018,,,
571,234,QUAD,-1,,,,3786,,,,,
572,234,SUSP,-1,,,,3786,,,,,
573,235,CLIM,-1,,23158,,3690,,5/22/2010,,,
575,235,QUAD,-1,,23158,,3690,,5/22/2010,,,
576,235,SUSP,-1,,23158,,3690,,5/22/2010,,,
578,235,LEAP,-1,,23158,,3694,,5/22/2010,,,
581,237,CLIM,-1,,29985,,3758,,2/17/2018,,,
582,237,LEAP,-1,,29985,,3758,,2/17/2018,,,
587,237,QUAD,-1,,29985,,3762,,2/17/2018,,,
588,237,SUSP,-1,,23164,,3762,,5/22/2010,,,
589,238,CLIM,-1,,4332,,3770,,2/17/2018,,,
591,238,QUAD,-1,,23165,,3770,,5/22/2010,,,
592,238,SUSP,-1,,23165,,3770,,5/22/2010,,,
594,238,LEAP,-1,,4332,,3774,,2/17/2018,,,
597,239,CLIM,-1,,,,3714,,,4/27/2011,,
598,239,LEAP,-1,,,,3714,,,4/20/2011,,
599,239,QUAD,-1,,,,3714,,,4/20/2011,,
600,239,SUSP,-1,,,,3714,,,4/20/2011,,
601,239,CLIM,-1,,,,3718,,,4/20/2011,,
602,239,LEAP,-1,,,,3718,,,4/20/2011,,
603,239,QUAD,-1,,,,3718,,,4/20/2011,,
604,239,SUSP,-1,,,,3718,,,4/20/2011,,
605,239,LEAP,-1,,4393,,5426,,,4/20/2011,,
606,239,QUAD,-1,,4393,,5426,,,4/20/2011,,
607,240,CLIM,-1,,4442,,3726,,2/15/2018,,,
608,240,LEAP,-1,,4442,,3726,,2/15/2018,,,
609,240,QUAD,-1,,23162,,3726,,5/22/2010,,,
610,240,SUSP,-1,,23162,,3726,,5/22/2010,,,
615,241,CLIM,-1,,4461,,3734,,,,,
616,241,LEAP,-1,,4461,,3734,,,,,
618,241,CLIM,-1,,4462,,3735,,,,,
619,241,LEAP,-1,,4462,,3735,,,,,
620,241,QUAD,-1,,4462,,3735,,,,,
621,241,CLIM,-1,,4469,,3736,,,,,
622,241,LEAP,-1,,4469,,3736,,,,,
623,241,QUAD,-1,,4469,,3736,,,,,
634,241,QUAD,-1,,4461,,3750,,5/22/2010,,,
